run_id,grid_string_id,step,position,anchor,window_size,prefix,predicted,actual,is_correct,confidence,selected_window_size,skipped,skip_reason,all_predictions_json,entry_reason
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,8,22,14,9,bpbbpbbb,b,p,0,52.88966725043783,9,1,슬라이딩 기준 미달 (승률 46.2% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbbpbbb"", ""predicted"": ""b"", ""confidence"": 52.88966725043783}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,9,23,15,9,pbbpbbbp,b,b,1,51.77304964539007,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbbp"", ""predicted"": ""b"", ""confidence"": 51.77304964539007, ""b_ratio"": 51.77304964539007, ""p_ratio"": 48.226950354609926}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,10,25,17,9,bpbbbpbb,b,p,0,50.23474178403756,9,1,슬라이딩 기준 미달 (승률 44.4% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbbbpbb"", ""predicted"": ""b"", ""confidence"": 50.23474178403756}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,11,26,18,9,pbbbpbbp,b,b,1,51.58597662771286,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbpbbp"", ""predicted"": ""b"", ""confidence"": 51.58597662771286, ""b_ratio"": 51.58597662771286, ""p_ratio"": 48.41402337228715}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,12,29,21,9,bpbbpbbb,b,p,0,52.88966725043783,9,1,슬라이딩 기준 미달 (승률 46.2% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbbpbbb"", ""predicted"": ""b"", ""confidence"": 52.88966725043783}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,13,30,22,9,pbbpbbbp,b,p,0,51.77304964539007,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbbp"", ""predicted"": ""b"", ""confidence"": 51.77304964539007, ""b_ratio"": 51.77304964539007, ""p_ratio"": 48.226950354609926}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,14,32,24,9,bpbbbppb,p,b,0,51.64075993091537,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbbppb"", ""predicted"": ""p"", ""confidence"": 51.64075993091537, ""b_ratio"": 48.35924006908463, ""p_ratio"": 51.64075993091537}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,15,33,25,9,pbbbppbb,b,p,0,53.32068311195446,9,1,슬라이딩 기준 미달 (승률 49.1% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbbbppbb"", ""predicted"": ""b"", ""confidence"": 53.32068311195446}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,16,36,28,9,bppbbpbb,p,p,1,50.08849557522124,9,1,슬라이딩 기준 미달 (승률 45.2% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bppbbpbb"", ""predicted"": ""p"", ""confidence"": 50.08849557522124}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,17,38,30,9,pbbpbbpb,p,p,1,50.07898894154819,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbpb"", ""predicted"": ""p"", ""confidence"": 50.07898894154819, ""b_ratio"": 49.92101105845181, ""p_ratio"": 50.07898894154819}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,18,40,32,9,bpbbpbpb,p,p,1,52.961672473867594,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbpbpb"", ""predicted"": ""p"", ""confidence"": 52.961672473867594, ""b_ratio"": 47.038327526132406, ""p_ratio"": 52.961672473867594}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,19,41,33,9,pbbpbpbp,p,p,1,51.02739726027398,9,1,슬라이딩 기준 미달 (승률 40.6% < 52.0%),"[{""window_size"": 9, ""prefix"": ""pbbpbpbp"", ""predicted"": ""p"", ""confidence"": 51.02739726027398}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,20,43,35,9,bpbpbppp,b,p,0,51.01289134438306,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbppp"", ""predicted"": ""b"", ""confidence"": 51.01289134438306, ""b_ratio"": 51.01289134438306, ""p_ratio"": 48.98710865561694}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,21,44,36,9,pbpbpppp,b,p,0,52.85996055226825,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbpppp"", ""predicted"": ""b"", ""confidence"": 52.85996055226825, ""b_ratio"": 52.85996055226825, ""p_ratio"": 47.14003944773176}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,22,45,37,9,bpbppppp,b,b,1,51.656920077972714,9,1,슬라이딩 기준 미달 (승률 47.7% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbppppp"", ""predicted"": ""b"", ""confidence"": 51.656920077972714}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,23,46,38,9,pbpppppb,p,b,0,50.39840637450199,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpppppb"", ""predicted"": ""p"", ""confidence"": 50.39840637450199, ""b_ratio"": 49.60159362549801, ""p_ratio"": 50.39840637450199}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,24,47,39,9,bpppppbb,p,p,1,52.26824457593688,9,0,,"[{""window_size"": 9, ""prefix"": ""bpppppbb"", ""predicted"": ""p"", ""confidence"": 52.26824457593688, ""b_ratio"": 47.73175542406312, ""p_ratio"": 52.26824457593688}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,25,52,44,9,pbbpbpbb,b,b,1,52.54833040421792,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbpbb"", ""predicted"": ""b"", ""confidence"": 52.54833040421792, ""b_ratio"": 52.54833040421792, ""p_ratio"": 47.45166959578208}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,26,54,46,9,bpbpbbbb,b,p,0,55.32286212914486,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbbbb"", ""predicted"": ""b"", ""confidence"": 55.32286212914486, ""b_ratio"": 55.32286212914486, ""p_ratio"": 44.67713787085515}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,27,55,47,9,pbpbbbbp,b,b,1,54.1747572815534,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbbbbp"", ""predicted"": ""b"", ""confidence"": 54.1747572815534, ""b_ratio"": 54.1747572815534, ""p_ratio"": 45.8252427184466}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,28,56,48,9,bpbbbbpb,p,p,1,50.0,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbbbpb"", ""predicted"": ""p"", ""confidence"": 50.0, ""b_ratio"": 50.0, ""p_ratio"": 50.0}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3506,29,57,49,9,pbbbbpbp,p,b,0,51.59574468085106,9,1,슬라이딩 기준 미달 (승률 46.0% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbbbbpbp"", ""predicted"": ""p"", ""confidence"": 51.59574468085106}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,1,12,4,9,bpbbppbp,b,b,1,51.11940298507462,9,1,슬라이딩 기준 미달 (승률 42.0% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbbppbp"", ""predicted"": ""b"", ""confidence"": 51.11940298507462}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,2,13,5,9,pbbppbpb,b,p,0,51.438848920863315,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbppbpb"", ""predicted"": ""b"", ""confidence"": 51.438848920863315, ""b_ratio"": 51.438848920863315, ""p_ratio"": 48.561151079136685}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,3,15,7,9,bppbpbpb,b,p,0,50.09276437847866,9,1,슬라이딩 기준 미달 (승률 51.6% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bppbpbpb"", ""predicted"": ""b"", ""confidence"": 50.09276437847866}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,4,17,9,9,pbpbpbpb,b,b,1,54.31192660550459,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbpbpb"", ""predicted"": ""b"", ""confidence"": 54.31192660550459, ""b_ratio"": 54.31192660550459, ""p_ratio"": 45.68807339449542}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,5,18,10,9,bpbpbpbb,p,p,1,50.0,9,1,슬라이딩 기준 미달 (승률 47.1% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbpbpbb"", ""predicted"": ""p"", ""confidence"": 50.0}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,6,19,11,9,pbpbpbbp,p,b,0,51.10294117647059,9,1,슬라이딩 기준 미달 (승률 39.1% < 52.0%),"[{""window_size"": 9, ""prefix"": ""pbpbpbbp"", ""predicted"": ""p"", ""confidence"": 51.10294117647059}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,7,20,12,9,bpbpbbpb,b,p,0,51.5370705244123,9,1,슬라이딩 기준 미달 (승률 41.3% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbpbbpb"", ""predicted"": ""b"", ""confidence"": 51.5370705244123}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,8,21,13,9,pbpbbpbp,p,p,1,51.82481751824818,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbbpbp"", ""predicted"": ""p"", ""confidence"": 51.82481751824818, ""b_ratio"": 48.175182481751825, ""p_ratio"": 51.82481751824818}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,9,22,14,9,bpbbpbpp,p,p,1,51.93929173693086,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbpbpp"", ""predicted"": ""p"", ""confidence"": 51.93929173693086, ""b_ratio"": 48.06070826306914, ""p_ratio"": 51.93929173693086}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,10,23,15,9,pbbpbppp,p,b,0,51.138353765324,9,1,슬라이딩 기준 미달 (승률 45.2% < 52.0%),"[{""window_size"": 9, ""prefix"": ""pbbpbppp"", ""predicted"": ""p"", ""confidence"": 51.138353765324}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,11,25,17,9,bpbpppbp,b,p,0,51.992031872509955,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpppbp"", ""predicted"": ""b"", ""confidence"": 51.992031872509955, ""b_ratio"": 51.992031872509955, ""p_ratio"": 48.007968127490045}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,12,26,18,9,pbpppbpp,p,p,1,50.965250965250966,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpppbpp"", ""predicted"": ""p"", ""confidence"": 50.965250965250966, ""b_ratio"": 49.034749034749034, ""p_ratio"": 50.965250965250966}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,13,27,19,9,bpppbppp,b,p,0,51.816443594646266,9,1,슬라이딩 기준 미달 (승률 45.5% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpppbppp"", ""predicted"": ""b"", ""confidence"": 51.816443594646266}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,14,30,22,9,pbpppppb,p,b,0,50.39840637450199,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpppppb"", ""predicted"": ""p"", ""confidence"": 50.39840637450199, ""b_ratio"": 49.60159362549801, ""p_ratio"": 50.39840637450199}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,15,31,23,9,bpppppbb,p,b,0,52.26824457593688,9,0,,"[{""window_size"": 9, ""prefix"": ""bpppppbb"", ""predicted"": ""p"", ""confidence"": 52.26824457593688, ""b_ratio"": 47.73175542406312, ""p_ratio"": 52.26824457593688}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,16,36,28,9,pbbbbbbp,p,b,0,52.302025782688766,9,1,슬라이딩 기준 미달 (승률 45.1% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbbbbbbp"", ""predicted"": ""p"", ""confidence"": 52.302025782688766}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,17,42,34,9,bpbpbbpb,b,b,1,51.5370705244123,9,1,슬라이딩 기준 미달 (승률 41.3% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbpbbpb"", ""predicted"": ""b"", ""confidence"": 51.5370705244123}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,18,43,35,9,pbpbbpbb,p,p,1,51.393728222996515,9,1,슬라이딩 기준 미달 (승률 39.1% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbpbbpbb"", ""predicted"": ""p"", ""confidence"": 51.393728222996515}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,19,44,36,9,bpbbpbbp,b,b,1,55.78125000000001,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbpbbp"", ""predicted"": ""b"", ""confidence"": 55.78125000000001, ""b_ratio"": 55.78125000000001, ""p_ratio"": 44.21875}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,20,45,37,9,pbbpbbpb,p,p,1,50.07898894154819,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbpb"", ""predicted"": ""p"", ""confidence"": 50.07898894154819, ""b_ratio"": 49.92101105845181, ""p_ratio"": 50.07898894154819}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,21,47,39,9,bpbbpbpp,p,p,1,51.93929173693086,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbpbpp"", ""predicted"": ""p"", ""confidence"": 51.93929173693086, ""b_ratio"": 48.06070826306914, ""p_ratio"": 51.93929173693086}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,22,48,40,9,pbbpbppp,p,b,0,51.138353765324,9,1,슬라이딩 기준 미달 (승률 45.2% < 52.0%),"[{""window_size"": 9, ""prefix"": ""pbbpbppp"", ""predicted"": ""p"", ""confidence"": 51.138353765324}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,23,50,42,9,bpbpppbp,b,b,1,51.992031872509955,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpppbp"", ""predicted"": ""b"", ""confidence"": 51.992031872509955, ""b_ratio"": 51.992031872509955, ""p_ratio"": 48.007968127490045}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,24,51,43,9,pbpppbpb,b,p,0,50.4930966469428,9,1,슬라이딩 기준 미달 (승률 42.1% < 52.0%),"[{""window_size"": 9, ""prefix"": ""pbpppbpb"", ""predicted"": ""b"", ""confidence"": 50.4930966469428}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3508,25,52,44,9,bpppbpbp,b,p,0,51.73076923076923,9,1,슬라이딩 기준 미달 (승률 48.5% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpppbpbp"", ""predicted"": ""b"", ""confidence"": 51.73076923076923}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,1,11,3,9,bpbbpbbb,b,b,1,52.88966725043783,9,1,슬라이딩 기준 미달 (승률 46.2% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbbpbbb"", ""predicted"": ""b"", ""confidence"": 52.88966725043783}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,2,12,4,9,pbbpbbbb,p,b,0,55.97920277296361,9,1,슬라이딩 기준 미달 (승률 42.4% < 47.916666666666664%),"[{""window_size"": 9, ""prefix"": ""pbbpbbbb"", ""predicted"": ""p"", ""confidence"": 55.97920277296361}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,3,14,6,9,bpbbbbbp,p,b,0,52.35507246376812,9,1,슬라이딩 기준 미달 (승률 41.4% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbbbbbp"", ""predicted"": ""p"", ""confidence"": 52.35507246376812}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,4,15,7,9,pbbbbbpb,b,b,1,50.75757575757576,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbbbpb"", ""predicted"": ""b"", ""confidence"": 50.75757575757576, ""b_ratio"": 50.75757575757576, ""p_ratio"": 49.24242424242424}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,5,20,12,9,bpbbppbp,b,b,1,51.11940298507462,9,1,슬라이딩 기준 미달 (승률 42.0% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbbppbp"", ""predicted"": ""b"", ""confidence"": 51.11940298507462}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,6,21,13,9,pbbppbpb,b,p,0,51.438848920863315,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbppbpb"", ""predicted"": ""b"", ""confidence"": 51.438848920863315, ""b_ratio"": 51.438848920863315, ""p_ratio"": 48.561151079136685}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,7,23,15,9,bppbpbpb,b,p,0,50.09276437847866,9,1,슬라이딩 기준 미달 (승률 51.6% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bppbpbpb"", ""predicted"": ""b"", ""confidence"": 50.09276437847866}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,8,25,17,9,pbpbpbpp,b,b,1,52.293577981651374,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbpbpp"", ""predicted"": ""b"", ""confidence"": 52.293577981651374, ""b_ratio"": 52.293577981651374, ""p_ratio"": 47.706422018348626}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,9,26,18,9,bpbpbppb,b,p,0,57.52212389380531,9,1,슬라이딩 기준 미달 (승률 43.3% < 47.916666666666664%),"[{""window_size"": 9, ""prefix"": ""bpbpbppb"", ""predicted"": ""b"", ""confidence"": 57.52212389380531}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,10,27,19,9,pbpbppbp,b,b,1,51.67652859960552,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbppbp"", ""predicted"": ""b"", ""confidence"": 51.67652859960552, ""b_ratio"": 51.67652859960552, ""p_ratio"": 48.32347140039448}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,11,28,20,9,bpbppbpb,p,b,0,50.18796992481202,9,1,슬라이딩 기준 미달 (승률 50.0% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbppbpb"", ""predicted"": ""p"", ""confidence"": 50.18796992481202}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,12,29,21,9,pbppbpbb,p,b,0,51.14942528735632,9,1,슬라이딩 기준 미달 (승률 49.1% < 52.0%),"[{""window_size"": 9, ""prefix"": ""pbppbpbb"", ""predicted"": ""p"", ""confidence"": 51.14942528735632}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,13,30,22,9,bppbpbbb,p,b,0,53.75,9,1,슬라이딩 기준 미달 (승률 41.5% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bppbpbbb"", ""predicted"": ""p"", ""confidence"": 53.75}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,14,32,24,9,pbpbbbbb,b,p,0,50.94664371772806,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbbbbb"", ""predicted"": ""b"", ""confidence"": 50.94664371772806, ""b_ratio"": 50.94664371772806, ""p_ratio"": 49.05335628227194}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,15,33,25,9,bpbbbbbp,p,b,0,52.35507246376812,9,1,슬라이딩 기준 미달 (승률 41.4% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbbbbbp"", ""predicted"": ""p"", ""confidence"": 52.35507246376812}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,16,34,26,9,pbbbbbpb,b,p,0,50.75757575757576,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbbbpb"", ""predicted"": ""b"", ""confidence"": 50.75757575757576, ""b_ratio"": 50.75757575757576, ""p_ratio"": 49.24242424242424}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,17,39,31,9,bpbpbbbp,b,b,1,51.35135135135135,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbbbp"", ""predicted"": ""b"", ""confidence"": 51.35135135135135, ""b_ratio"": 51.35135135135135, ""p_ratio"": 48.64864864864865}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,18,40,32,9,pbpbbbpb,b,p,0,53.5303776683087,9,1,슬라이딩 기준 미달 (승률 47.3% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbpbbbpb"", ""predicted"": ""b"", ""confidence"": 53.5303776683087}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,19,41,33,9,bpbbbpbp,b,b,1,51.048951048951054,9,1,슬라이딩 기준 미달 (승률 41.7% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbbbpbp"", ""predicted"": ""b"", ""confidence"": 51.048951048951054}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,20,42,34,9,pbbbpbpb,p,p,1,51.99306759098788,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbpbpb"", ""predicted"": ""p"", ""confidence"": 51.99306759098788, ""b_ratio"": 48.00693240901213, ""p_ratio"": 51.99306759098788}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,21,45,37,9,bpbpbpbp,p,b,0,50.47438330170778,9,1,슬라이딩 기준 미달 (승률 48.4% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbpbpbp"", ""predicted"": ""p"", ""confidence"": 50.47438330170778}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,22,46,38,9,pbpbpbpb,b,p,0,54.31192660550459,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbpbpb"", ""predicted"": ""b"", ""confidence"": 54.31192660550459, ""b_ratio"": 54.31192660550459, ""p_ratio"": 45.68807339449542}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,23,47,39,9,bpbpbpbp,p,p,1,50.47438330170778,9,1,슬라이딩 기준 미달 (승률 48.4% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbpbpbp"", ""predicted"": ""p"", ""confidence"": 50.47438330170778}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,24,48,40,9,pbpbpbpp,b,b,1,52.293577981651374,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbpbpp"", ""predicted"": ""b"", ""confidence"": 52.293577981651374, ""b_ratio"": 52.293577981651374, ""p_ratio"": 47.706422018348626}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,25,49,41,9,bpbpbppb,b,b,1,57.52212389380531,9,1,슬라이딩 기준 미달 (승률 43.3% < 47.916666666666664%),"[{""window_size"": 9, ""prefix"": ""bpbpbppb"", ""predicted"": ""b"", ""confidence"": 57.52212389380531}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,26,50,42,9,pbpbppbb,p,p,1,50.68027210884354,9,1,슬라이딩 기준 미달 (승률 38.5% < 52.0%),"[{""window_size"": 9, ""prefix"": ""pbpbppbb"", ""predicted"": ""p"", ""confidence"": 50.68027210884354}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,27,51,43,9,bpbppbbp,b,b,1,51.865008880994665,9,1,슬라이딩 기준 미달 (승률 49.3% < 49.9%),"[{""window_size"": 9, ""prefix"": ""bpbppbbp"", ""predicted"": ""b"", ""confidence"": 51.865008880994665}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,28,52,44,9,pbppbbpb,p,p,1,52.33968804159446,9,1,슬라이딩 기준 미달 (승률 47.2% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbppbbpb"", ""predicted"": ""p"", ""confidence"": 52.33968804159446}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3509,29,53,45,9,bppbbpbp,p,p,1,50.269299820466784,9,0,,"[{""window_size"": 9, ""prefix"": ""bppbbpbp"", ""predicted"": ""p"", ""confidence"": 50.269299820466784, ""b_ratio"": 49.730700179533216, ""p_ratio"": 50.269299820466784}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,1,9,1,9,bpppppbp,b,b,1,50.4,9,0,,"[{""window_size"": 9, ""prefix"": ""bpppppbp"", ""predicted"": ""b"", ""confidence"": 50.4, ""b_ratio"": 50.4, ""p_ratio"": 49.6}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,2,14,6,9,pbpbbbpp,b,b,1,53.76344086021505,9,1,슬라이딩 기준 미달 (승률 47.4% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbpbbbpp"", ""predicted"": ""b"", ""confidence"": 53.76344086021505}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,3,15,7,9,bpbbbppb,p,b,0,51.64075993091537,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbbppb"", ""predicted"": ""p"", ""confidence"": 51.64075993091537, ""b_ratio"": 48.35924006908463, ""p_ratio"": 51.64075993091537}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,4,16,8,9,pbbbppbb,b,b,1,53.32068311195446,9,1,슬라이딩 기준 미달 (승률 49.1% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbbbppbb"", ""predicted"": ""b"", ""confidence"": 53.32068311195446}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,5,19,11,9,bppbbbbb,b,b,1,56.28517823639775,9,1,슬라이딩 기준 미달 (승률 40.0% < 47.916666666666664%),"[{""window_size"": 9, ""prefix"": ""bppbbbbb"", ""predicted"": ""b"", ""confidence"": 56.28517823639775}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,6,21,13,9,pbbbbbbb,b,b,1,50.247933884297524,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbbbbb"", ""predicted"": ""b"", ""confidence"": 50.247933884297524, ""b_ratio"": 50.247933884297524, ""p_ratio"": 49.75206611570248}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,7,29,21,9,bpbbpbbp,b,p,0,55.78125000000001,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbpbbp"", ""predicted"": ""b"", ""confidence"": 55.78125000000001, ""b_ratio"": 55.78125000000001, ""p_ratio"": 44.21875}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,8,30,22,9,pbbpbbpp,p,b,0,50.99818511796733,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbpp"", ""predicted"": ""p"", ""confidence"": 50.99818511796733, ""b_ratio"": 49.00181488203267, ""p_ratio"": 50.99818511796733}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,9,32,24,9,bpbbppbp,b,b,1,51.11940298507462,9,1,슬라이딩 기준 미달 (승률 42.0% < 52.0%),"[{""window_size"": 9, ""prefix"": ""bpbbppbp"", ""predicted"": ""b"", ""confidence"": 51.11940298507462}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,10,33,25,9,pbbppbpb,b,b,1,51.438848920863315,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbppbpb"", ""predicted"": ""b"", ""confidence"": 51.438848920863315, ""b_ratio"": 51.438848920863315, ""p_ratio"": 48.561151079136685}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,11,35,27,9,bppbpbbp,b,p,0,55.376344086021504,9,0,,"[{""window_size"": 9, ""prefix"": ""bppbpbbp"", ""predicted"": ""b"", ""confidence"": 55.376344086021504, ""b_ratio"": 55.376344086021504, ""p_ratio"": 44.623655913978496}]",
c0ec0646-4224-4ed5-9b7e-877626c0259b,3510,12,37,29,9,pbpbbppp,b,p,0,54.96323529411765,9,1,슬라이딩 기준 미달 (승률 33.3% < 49.9%),"[{""window_size"": 9, ""prefix"": ""pbpbbppp"", ""predicted"": ""b"", ""confidence"": 54.96323529411765}]",
